City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Durgapur,West Bengal,23.55,87.32,2024,March,0.3057,0.0529,-0.3383,90,32.5
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,March,0.0747,-0.0409,-0.1644,25,40.42
Saharanpur,Uttar Pradesh,29.964,77.546,2024,March,0.0844,0.0613,-0.1715,280,30.24
Shiliguri,West Bengal,26.72,88.42,2024,March,0.2655,-0.0597,-0.2538,119,30.54
Avadi,Tamil Nādu,13.1147,80.1098,2024,March,0.2175,0.0773,-0.2716,32,34.26
Salem,Tamil Nādu,11.65,78.1667,2024,March,0.095,0.101,-0.2009,285,37.92
Jui,Uttarākhand,29.67,78.9098,2024,March,0.3746,-0.1596,-0.3238,890,24.53
Amaldu,Uttarākhand,29.9333,78.5333,2024,March,0.341,0.1407,-0.4086,1406,23.02
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,March,0.1398,-0.6148,-0.1361,3058,2.82
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,March,0.3696,0.0617,-0.4378,943,24.28
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,March,0.0852,0.0507,-0.1939,84,31.1
Guntur,Andhra Pradesh,16.3,80.45,2024,March,0.1828,0.0937,-0.2251,34,35.08
Karaikandi,Assam,24.8309,92.6143,2024,March,0.4657,-0.1606,-0.3993,20,27.18
Mumbai,Mahārāshtra,19.0758,72.8775,2024,April,0.0656,0.0695,-0.1323,5,39.8
Kolkata,West Bengal,22.5675,88.37,2024,April,0.0478,0.0229,-0.1259,6,39.55
Delhi,Delhi,28.66,77.23,2024,April,0.1492,0.0146,-0.1582,219,36.33
Chennai,Tamil Nādu,13.0825,80.275,2024,April,0.0715,0.2426,-0.0872,9,36.62
Bangalore,Karnātaka,12.9791,77.5913,2024,April,0.4067,-0.1107,-0.433,924,36.64
Ahmedabad,Gujarāt,23.0219,72.5797,2024,April,0.2781,-0.0899,-0.3337,52,39.12
Pune,Mahārāshtra,18.5211,73.8553,2024,April,0.4054,-0.052,-0.4091,554,39.2
Hyderabad,Telangāna,17.3617,78.4747,2024,April,0.1412,0.1344,-0.2329,508,39.46
Surat,Gujarāt,21.205,72.84,2024,April,0.1194,0.1272,-0.2031,14,40.39
Prayagraj,Uttar Pradesh,25.45,81.85,2024,April,0.3039,0.0136,-0.3297,95,39.28
Kanpur,Gujarāt,24.285,72.6933,2024,April,0.3986,-0.0198,-0.4446,335,40.7
Kanpur,Uttar Pradesh,26.4725,80.3311,2024,April,0.1003,0.0739,-0.1617,132,38.53
Belahi,Bihār,25.7167,86.4,2024,April,0.7053,-0.2385,-0.6603,41,33.18
Vadodara,Gujarāt,22.3,73.2,2024,April,0.0696,-0.1501,-0.0247,38,39.24
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2024,April,0.0898,0.0457,-0.1926,318,40.82
Lucknow,Uttar Pradesh,26.847,80.947,2024,April,0.1123,0.0502,-0.1855,115,38.71
Kannankulam,Kerala,10.4799,76.1131,2024,April,0.4251,-0.1545,-0.4047,13,31.39
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,April,0.0835,0.0486,-0.1641,222,35.47
Nagla,Uttarākhand,29.01,79.51,2024,April,0.3455,0.1052,-0.4353,227,33.27
Jaipur,Rājasthān,26.915,75.82,2024,April,0.3082,0.0015,-0.4276,441,39.6
Kottarassheri,Kerala,10.6167,76.5333,2024,April,0.267,0.1727,-0.3656,147,33.63
Attadappa,Kerala,11.85,75.4167,2024,April,0.5801,-0.2289,-0.5269,37,33.72
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,April,0.6351,-0.1083,-0.6111,337,35.9
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2024,April,0.1902,0.1033,-0.2732,305,36.64
Nagpur,Mahārāshtra,21.1497,79.0806,2024,April,0.2893,-0.0514,-0.3574,318,35.84
Guwahati,Assam,26.1806,91.7502,2024,April,0.0471,0.1282,-0.0558,57,30.3
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,April,0.18,0.0165,-0.2084,211,36.54
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,April,0.2269,0.0644,-0.2513,417,38.97
Patna,Bihār,25.61,85.1414,2024,April,0.0856,0.1458,-0.1832,63,37.81
Rajkot,Gujarāt,22.2969,70.7984,2024,April,0.0411,0.1155,-0.0809,134,39.97
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,April,0.2289,0.118,-0.2444,12,35.62
Indore,Madhya Pradesh,22.7186,75.855,2024,April,0.0697,0.1848,-0.1994,553,38.4
Abhepur,Punjab,30.6667,76.8333,2024,April,0.2085,-0.0355,-0.2715,311,35.69
Gumanwala,Uttarākhand,29.9333,77.9,2024,April,0.2979,0.0327,-0.4014,277,33.74
Thane,Mahārāshtra,19.18,72.9633,2024,April,0.3413,-0.0856,-0.3813,14,38.12
Bhopal,Madhya Pradesh,23.25,77.4167,2024,April,0.0847,0.1179,-0.1482,512,35.85
Agra,Uttar Pradesh,27.18,78.02,2024,April,0.1778,0.1106,-0.3017,184,38.61
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,April,0.2905,0.0351,-0.3473,8,33.69
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2024,April,0.7436,-0.2776,-0.7174,584,41.27
Harbatpur,Uttarākhand,30.45,77.73,2024,April,0.1988,0.0086,-0.2519,445,34.12
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,April,0.0334,0.005,-0.0763,612,34.98
Ludhiana,Punjab,30.9083,75.8486,2024,April,0.3448,-0.0573,-0.3744,243,36.28
Meerut,Uttar Pradesh,28.98,77.7064,2024,April,0.0608,0.0945,-0.1377,228,36.68
Madurai,Tamil Nādu,9.9197,78.1194,2024,April,0.1224,0.2639,-0.3226,141,38.78
Nasik,Mahārāshtra,20.0,73.7833,2024,April,0.1074,0.0981,-0.1852,588,39.97
Faridabad,Haryāna,28.4167,77.3,2024,April,0.2736,-0.0013,-0.2875,208,37.12
Madarpur,Bihār,26.227,84.6746,2024,April,0.181,0.0787,-0.2257,69,38.17
Najafgarh,Delhi,28.6125,76.9847,2024,April,0.069,0.0601,-0.1134,220,37.14
Jabalpur,Madhya Pradesh,23.1667,79.9333,2024,April,0.1265,0.0992,-0.2261,399,39.08
Madanpur,Uttarākhand,29.326,79.1537,2024,April,0.2249,0.0562,-0.3206,315,34.89
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,April,0.5354,-0.0082,-0.5506,383,38.09
Kalyan,Mahārāshtra,19.25,73.15,2024,April,0.1782,0.1085,-0.2253,10,39.78
Asansol,West Bengal,23.6833,86.9667,2024,April,0.1315,0.1444,-0.2076,125,38.5
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,April,0.4153,-0.0123,-0.4206,27,34.12
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,April,0.1583,0.1947,-0.2172,0,39.48
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,April,0.1856,0.0432,-0.2415,78,38.51
Kalleli,Kerala,9.2,76.8833,2024,April,0.7869,-0.2958,-0.6981,133,31.7
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,April,0.0787,0.0878,-0.0962,1595,26.8
Aurangabad,Mahārāshtra,19.88,75.32,2024,April,0.2628,0.0361,-0.3183,564,39.84
Dhanbad,Jhārkhand,23.7928,86.435,2024,April,0.4722,-0.0258,-0.4836,245,38.27
Amritsar,Punjab,31.6269,74.877,2024,April,0.0772,0.012,-0.1481,234,36.46
Haora,West Bengal,22.58,88.3294,2024,April,0.1977,0.1364,-0.2606,12,37.58
Ranchi,Jhārkhand,23.3556,85.3347,2024,April,0.407,-0.047,-0.4156,643,36.59
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,April,0.1034,0.0333,-0.1868,215,39.36
Jodhpur,Rājasthān,26.2944,73.0278,2024,April,0.1289,0.0806,-0.1908,251,38.46
Chandigarh,Chandīgarh,30.7364,76.7883,2024,April,0.4112,-0.1082,-0.4246,349,34.91
Raipur,Chhattīsgarh,21.2379,81.6337,2024,April,0.0955,0.1215,-0.1401,309,36.82
Warangal,Telangāna,17.9756,79.6011,2024,April,0.0918,0.1677,-0.168,269,36.9
Kota,Rājasthān,25.18,75.83,2024,April,0.1272,0.0297,-0.1634,230,39.38
Bareilly,Uttar Pradesh,28.364,79.415,2024,April,0.0923,0.1,-0.1769,180,37.55
Solapur,Mahārāshtra,17.6703,75.9011,2024,April,0.1983,0.0698,-0.2282,474,39.9
Hubli,Karnātaka,15.3108,75.0925,2024,April,0.1832,0.1143,-0.2641,618,36.26
Mysore,Karnātaka,12.3086,76.6531,2024,April,0.0546,0.191,-0.1148,747,37.8
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,April,0.2412,0.0397,-0.2885,74,38.89
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,April,0.1951,0.0604,-0.2671,205,36.84
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,April,0.3649,-0.0291,-0.3751,305,40.34
Jamnagar,Gujarāt,22.47,70.07,2024,April,0.2029,0.0624,-0.2475,21,38.3
Gurgaon,Haryāna,28.4667,77.0333,2024,April,0.1677,-0.0547,-0.2238,224,35.86
Aligarh,Uttar Pradesh,27.88,78.08,2024,April,0.2307,-0.0045,-0.3068,190,37.06
Jalandhar,Punjab,31.3256,75.5792,2024,April,0.1346,0.059,-0.2272,242,37.04
Bhubaneshwar,Odisha,20.295,85.825,2024,April,0.1108,0.0369,-0.189,47,37.2
Bhayandar,Mahārāshtra,19.3,72.85,2024,April,0.1528,0.0617,-0.2904,9,38.21
Narela,Delhi,28.85,77.1,2024,April,0.226,0.0123,-0.2599,212,36.72
Shishgarh,Uttar Pradesh,28.72,79.32,2024,April,0.5885,-0.1714,-0.6121,181,34.6
Thiruvananthapuram,Kerala,8.4875,76.9525,2024,April,0.0457,0.0525,-0.1074,15,36.28
Dispur,Assam,26.15,91.77,2024,April,0.4203,-0.0113,-0.3877,116,32.34
Durgapur,West Bengal,23.55,87.32,2024,April,0.2832,0.077,-0.3404,90,38.74
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,April,0.0772,-0.0156,-0.1582,25,42.32
Saharanpur,Uttar Pradesh,29.964,77.546,2024,April,0.0603,0.0586,-0.1891,280,36.92
Shiliguri,West Bengal,26.72,88.42,2024,April,0.2689,-0.0406,-0.2933,119,33.7
Avadi,Tamil Nādu,13.1147,80.1098,2024,April,0.2556,0.0409,-0.2867,32,36.96
Salem,Tamil Nādu,11.65,78.1667,2024,April,0.0705,0.1157,-0.1972,285,40.96
Jui,Uttarākhand,29.67,78.9098,2024,April,0.7862,-0.1702,-0.7273,890,30.58
Amaldu,Uttarākhand,29.9333,78.5333,2024,April,0.2794,0.1215,-0.3665,1406,30.63
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,April,0.2805,-0.4862,-0.2849,3058,6.53
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,April,0.2991,0.0008,-0.3789,943,30.5
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,April,0.1214,0.07,-0.1681,84,39.09
Guntur,Andhra Pradesh,16.3,80.45,2024,April,0.2639,0.0849,-0.2994,34,37.28
Karaikandi,Assam,24.8309,92.6143,2024,April,0.5863,-0.2012,-0.5081,20,28.83
Mumbai,Mahārāshtra,19.0758,72.8775,2024,May,0.0434,0.0758,-0.1093,5,37.27
Kolkata,West Bengal,22.5675,88.37,2024,May,-0.1288,-0.3468,0.1678,6,36.03
Delhi,Delhi,28.66,77.23,2024,May,0.2235,0.0506,-0.2659,219,39.37
Chennai,Tamil Nādu,13.0825,80.275,2024,May,0.0836,0.1649,-0.1066,9,38.21
Bangalore,Karnātaka,12.9791,77.5913,2024,May,0.3917,-0.1443,-0.3945,924,29.92
Ahmedabad,Gujarāt,23.0219,72.5797,2024,May,0.3527,-0.1025,-0.3681,52,37.68
Pune,Mahārāshtra,18.5211,73.8553,2024,May,0.4628,-0.0816,-0.4558,554,35.5
Hyderabad,Telangāna,17.3617,78.4747,2024,May,0.1399,0.1137,-0.2174,508,35.64
Surat,Gujarāt,21.205,72.84,2024,May,0.1739,0.1168,-0.2581,14,38.14
Prayagraj,Uttar Pradesh,25.45,81.85,2024,May,0.2795,0.0438,-0.3057,95,37.22
Kanpur,Gujarāt,24.285,72.6933,2024,May,0.3582,0.0132,-0.407,335,41.05
Kanpur,Uttar Pradesh,26.4725,80.3311,2024,May,0.0884,0.1016,-0.1665,132,37.71
Belahi,Bihār,25.7167,86.4,2024,May,0.4691,-0.1682,-0.4703,41,35.62
Vadodara,Gujarāt,22.3,73.2,2024,May,0.2791,-0.0157,-0.3178,38,37.33
Lucknow,Uttar Pradesh,26.847,80.947,2024,May,0.0779,0.1269,-0.1574,115,36.58
Kannankulam,Kerala,10.4799,76.1131,2024,May,0.4836,-0.1948,-0.462,13,33.07
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,May,0.2389,-0.0297,-0.2637,222,34.13
Nagla,Uttarākhand,29.01,79.51,2024,May,0.3139,0.1109,-0.3932,227,35.66
Jaipur,Rājasthān,26.915,75.82,2024,May,0.3264,0.0183,-0.3985,441,41.84
Attadappa,Kerala,11.85,75.4167,2024,May,0.3855,-0.2337,-0.3218,37,34.95
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,May,0.6763,-0.0721,-0.6963,337,37.16
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2024,May,0.1419,0.1319,-0.2484,305,36.19
Nagpur,Mahārāshtra,21.1497,79.0806,2024,May,0.2935,-0.0662,-0.3233,318,35.5
Guwahati,Assam,26.1806,91.7502,2024,May,0.0201,0.1851,-0.0538,57,34.82
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,May,0.1397,0.0359,-0.1905,211,39.3
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,May,0.2683,0.0716,-0.2522,417,32.99
Patna,Bihār,25.61,85.1414,2024,May,0.1305,0.1433,-0.2013,63,37.87
Rajkot,Gujarāt,22.2969,70.7984,2024,May,0.0617,0.0679,-0.1198,134,38.98
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,May,0.2508,0.1064,-0.2902,12,34.48
Indore,Madhya Pradesh,22.7186,75.855,2024,May,0.0582,0.1677,-0.1946,553,38.48
Abhepur,Punjab,30.6667,76.8333,2024,May,0.1593,0.0345,-0.2416,311,39.04
Gumanwala,Uttarākhand,29.9333,77.9,2024,May,0.1747,0.1224,-0.2893,277,35.6
Thane,Mahārāshtra,19.18,72.9633,2024,May,0.4128,-0.0876,-0.4437,14,35.2
Bhopal,Madhya Pradesh,23.25,77.4167,2024,May,0.0699,0.1065,-0.1369,512,35.84
Agra,Uttar Pradesh,27.18,78.02,2024,May,0.1803,0.1431,-0.3164,184,39.77
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,May,0.1345,-0.0113,-0.1548,8,32.47
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2024,May,0.7661,-0.3068,-0.7523,584,35.99
Harbatpur,Uttarākhand,30.45,77.73,2024,May,0.1846,0.0815,-0.2686,445,38.28
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,May,0.0479,0.0744,-0.133,612,38.2
Ludhiana,Punjab,30.9083,75.8486,2024,May,0.3034,-0.0272,-0.3235,243,41.46
Meerut,Uttar Pradesh,28.98,77.7064,2024,May,0.0784,0.1436,-0.1595,228,39.0
Madurai,Tamil Nādu,9.9197,78.1194,2024,May,0.1131,0.2598,-0.2968,141,36.65
Nasik,Mahārāshtra,20.0,73.7833,2024,May,0.0939,0.1148,-0.1608,588,36.05
Faridabad,Haryāna,28.4167,77.3,2024,May,0.2426,0.0507,-0.2732,208,39.8
Madarpur,Bihār,26.227,84.6746,2024,May,0.1344,0.102,-0.1649,69,36.96
Najafgarh,Delhi,28.6125,76.9847,2024,May,0.0717,0.0949,-0.1418,220,40.91
Jabalpur,Madhya Pradesh,23.1667,79.9333,2024,May,0.1282,0.1084,-0.2155,399,37.97
Madanpur,Uttarākhand,29.326,79.1537,2024,May,0.2593,0.1025,-0.375,315,37.64
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,May,0.418,0.0588,-0.4569,383,38.6
Kalyan,Mahārāshtra,19.25,73.15,2024,May,0.1833,0.1231,-0.263,10,37.88
Asansol,West Bengal,23.6833,86.9667,2024,May,0.1304,0.0663,-0.2099,125,34.11
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,May,0.3326,-0.0433,-0.3207,27,32.53
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,May,0.2037,0.2092,-0.257,0,35.7
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,May,0.2015,0.0644,-0.2882,78,37.22
Kalleli,Kerala,9.2,76.8833,2024,May,0.8918,-0.3356,-0.809,133,28.91
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,May,0.1082,0.1747,-0.1445,1595,34.84
Aurangabad,Mahārāshtra,19.88,75.32,2024,May,0.2151,0.0335,-0.2695,564,37.18
Dhanbad,Jhārkhand,23.7928,86.435,2024,May,0.5567,-0.0404,-0.583,245,35.39
Amritsar,Punjab,31.6269,74.877,2024,May,0.0726,0.0365,-0.1382,234,42.44
Haora,West Bengal,22.58,88.3294,2024,May,0.1334,0.0657,-0.1763,12,34.98
Ranchi,Jhārkhand,23.3556,85.3347,2024,May,0.4811,-0.0362,-0.4547,643,34.2
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,May,0.0668,0.1104,-0.1633,215,40.19
Jodhpur,Rājasthān,26.2944,73.0278,2024,May,0.1517,0.0642,-0.208,251,42.4
Chandigarh,Chandīgarh,30.7364,76.7883,2024,May,0.3937,-0.0531,-0.4216,349,38.1
Raipur,Chhattīsgarh,21.2379,81.6337,2024,May,0.0828,0.1072,-0.1449,309,36.02
Warangal,Telangāna,17.9756,79.6011,2024,May,0.0626,0.1586,-0.1529,269,34.97
Kota,Rājasthān,25.18,75.83,2024,May,0.1187,0.0419,-0.1621,230,41.94
Bareilly,Uttar Pradesh,28.364,79.415,2024,May,0.0959,0.1319,-0.1703,180,37.2
Solapur,Mahārāshtra,17.6703,75.9011,2024,May,0.1775,0.039,-0.201,474,37.76
Hubli,Karnātaka,15.3108,75.0925,2024,May,0.2067,0.11,-0.2641,618,36.44
Mysore,Karnātaka,12.3086,76.6531,2024,May,0.0228,0.1307,-0.0312,747,30.99
Trichinopoly,Tamil Nādu,10.8269,78.6928,2024,May,0.2557,0.0748,-0.2872,74,34.65
Moradabad,Uttar Pradesh,28.8389,78.7769,2024,May,0.1392,0.1027,-0.2119,205,37.3
Tiruppur,Tamil Nādu,11.1075,77.3398,2024,May,0.3094,-0.0612,-0.2529,305,37.65
Jamnagar,Gujarāt,22.47,70.07,2024,May,0.2013,0.0365,-0.2471,21,37.98
Gurgaon,Haryāna,28.4667,77.0333,2024,May,0.1857,-0.0151,-0.2339,224,39.98
Aligarh,Uttar Pradesh,27.88,78.08,2024,May,0.1919,-0.0073,-0.2667,190,39.22
Jalandhar,Punjab,31.3256,75.5792,2024,May,0.1347,0.0726,-0.2094,242,42.28
Bhubaneshwar,Odisha,20.295,85.825,2024,May,0.1031,0.0619,-0.1596,47,35.36
Bhayandar,Mahārāshtra,19.3,72.85,2024,May,0.1343,0.1043,-0.2638,9,36.25
Narela,Delhi,28.85,77.1,2024,May,0.212,0.0604,-0.2971,212,40.3
Shishgarh,Uttar Pradesh,28.72,79.32,2024,May,0.3526,0.0257,-0.414,181,32.92
Dispur,Assam,26.15,91.77,2024,May,0.3874,-0.0706,-0.3419,116,35.83
Durgapur,West Bengal,23.55,87.32,2024,May,0.2794,0.0495,-0.3283,90,33.15
Bhiwandi,Mahārāshtra,19.3,73.0667,2024,May,0.0432,-0.0483,-0.1309,25,40.82
Saharanpur,Uttar Pradesh,29.964,77.546,2024,May,0.0934,0.07,-0.1857,280,38.08
Shiliguri,West Bengal,26.72,88.42,2024,May,0.2848,-0.0489,-0.2942,119,36.63
Avadi,Tamil Nādu,13.1147,80.1098,2024,May,0.029,-0.0853,0.0047,32,38.37
Salem,Tamil Nādu,11.65,78.1667,2024,May,0.0588,0.0182,-0.1244,285,31.49
Jui,Uttarākhand,29.67,78.9098,2024,May,0.7139,-0.1633,-0.6435,890,32.02
Amaldu,Uttarākhand,29.9333,78.5333,2024,May,0.2164,0.1998,-0.3068,1406,34.45
Kimsar,Jammu and Kashmīr,34.5,74.5333,2024,May,0.571,-0.2489,-0.5899,3058,19.55
Sinduri,Himāchal Pradesh,30.7167,77.15,2024,May,0.2748,0.0662,-0.3612,943,35.56
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2024,May,0.1097,0.1086,-0.1795,84,37.12
Guntur,Andhra Pradesh,16.3,80.45,2024,May,0.0877,0.0694,-0.1053,34,37.1
Karaikandi,Assam,24.8309,92.6143,2024,May,0.6199,-0.1907,-0.4676,20,32.45
Mumbai,Mahārāshtra,19.0758,72.8775,2024,June,0.0593,0.0613,-0.1192,5,39.77
Kolkata,West Bengal,22.5675,88.37,2024,June,-0.1617,-0.0866,0.2121,6,34.81
Delhi,Delhi,28.66,77.23,2024,June,0.2346,0.0841,-0.3028,219,39.76
Chennai,Tamil Nādu,13.0825,80.275,2024,June,0.0927,0.1867,-0.0796,9,36.63
Bangalore,Karnātaka,12.9791,77.5913,2024,June,0.4171,-0.2164,-0.3585,924,32.25
Ahmedabad,Gujarāt,23.0219,72.5797,2024,June,0.2794,-0.0472,-0.2693,52,35.68
Pune,Mahārāshtra,18.5211,73.8553,2024,June,0.2402,-0.0661,-0.2629,554,32.67
Hyderabad,Telangāna,17.3617,78.4747,2024,June,0.114,0.0709,-0.1875,508,34.1
Surat,Gujarāt,21.205,72.84,2024,June,0.0082,-0.0591,0.0323,14,39.2
Prayagraj,Uttar Pradesh,25.45,81.85,2024,June,0.3286,0.0454,-0.3709,95,37.77
Kanpur,Gujarāt,24.285,72.6933,2024,June,0.2949,0.0409,-0.3236,335,39.37
Kanpur,Uttar Pradesh,26.4725,80.3311,2024,June,0.0488,0.0899,-0.0971,132,38.47
Belahi,Bihār,25.7167,86.4,2024,June,0.3629,-0.0599,-0.3239,41,35.22
Vadodara,Gujarāt,22.3,73.2,2024,June,0.2264,-0.0051,-0.2591,38,38.65
Nadampalaiyam,Tamil Nādu,11.1793,77.376,2024,June,0.1427,0.0542,-0.1739,318,35.03
Lucknow,Uttar Pradesh,26.847,80.947,2024,June,0.0648,0.1348,-0.135,115,38.08
Kannankulam,Kerala,10.4799,76.1131,2024,June,0.0642,-0.5,-0.0362,13,27.87
Mahuakheraganj,Uttarākhand,29.13,78.95,2024,June,0.3473,-0.0788,-0.3644,222,36.02
Nagla,Uttarākhand,29.01,79.51,2024,June,0.3089,0.0673,-0.3664,227,38.0
Jaipur,Rājasthān,26.915,75.82,2024,June,0.3056,0.0003,-0.3817,441,37.43
Kottarassheri,Kerala,10.6167,76.5333,2024,June,0.2008,-0.185,-0.1364,147,27.55
Attadappa,Kerala,11.85,75.4167,2024,June,0.8174,-0.3132,-0.7064,37,28.49
Barmhan Kalan,Madhya Pradesh,23.0333,79.0167,2024,June,0.5361,-0.0924,-0.5145,337,36.78
Gorakhpur,Chhattīsgarh,22.1688,81.6042,2024,June,0.1561,0.0446,-0.2344,305,37.83
Nagpur,Mahārāshtra,21.1497,79.0806,2024,June,0.2941,-0.0782,-0.3375,318,39.07
Guwahati,Assam,26.1806,91.7502,2024,June,-0.0138,0.2535,-0.2328,57,33.57
Ghaziabad,Uttar Pradesh,28.6667,77.4167,2024,June,0.1396,0.064,-0.1667,211,39.44
Coimbatore,Tamil Nādu,11.0008,76.9633,2024,June,0.1606,-0.0364,-0.1295,417,36.25
Patna,Bihār,25.61,85.1414,2024,June,0.0667,0.1713,-0.2022,63,35.75
Rajkot,Gujarāt,22.2969,70.7984,2024,June,0.0497,0.0757,-0.0727,134,38.73
Vishakhapatnam,Andhra Pradesh,17.6939,83.2922,2024,June,0.2757,0.0257,-0.2687,12,37.05
Indore,Madhya Pradesh,22.7186,75.855,2024,June,0.0035,-0.0995,0.0685,553,36.93
Abhepur,Punjab,30.6667,76.8333,2024,June,0.1895,0.0024,-0.2762,311,39.58
Gumanwala,Uttarākhand,29.9333,77.9,2024,June,0.1563,0.1116,-0.3256,277,36.31
Thane,Mahārāshtra,19.18,72.9633,2024,June,0.4205,-0.1407,-0.3982,14,28.89
Bhopal,Madhya Pradesh,23.25,77.4167,2024,June,0.0984,0.0499,-0.0882,512,35.87
Agra,Uttar Pradesh,27.18,78.02,2024,June,0.1657,0.0958,-0.3266,184,37.57
Peyanvilai,Tamil Nādu,8.5674,78.1046,2024,June,0.1764,0.0361,-0.2295,8,35.82
Pimpri-Chinchwad,Mahārāshtra,18.6278,73.8131,2024,June,0.0418,-0.0876,-0.0143,584,35.59
Harbatpur,Uttarākhand,30.45,77.73,2024,June,0.165,0.0796,-0.2513,445,39.0
Saundhonwali,Uttarākhand,30.3331,77.9608,2024,June,0.0319,0.0508,-0.1103,612,38.52
Ludhiana,Punjab,30.9083,75.8486,2024,June,-0.0186,0.0091,-0.067,243,39.72
Meerut,Uttar Pradesh,28.98,77.7064,2024,June,0.0689,0.1206,-0.1528,228,41.35
Madurai,Tamil Nādu,9.9197,78.1194,2024,June,0.0752,0.1527,-0.0838,141,36.59
Nasik,Mahārāshtra,20.0,73.7833,2024,June,0.0903,-0.0241,-0.0604,588,34.78
Faridabad,Haryāna,28.4167,77.3,2024,June,0.2271,0.0277,-0.2532,208,39.44
Madarpur,Bihār,26.227,84.6746,2024,June,0.1371,0.0874,-0.1559,69,37.02
Najafgarh,Delhi,28.6125,76.9847,2024,June,0.0518,0.0909,-0.1246,220,41.17
Jabalpur,Madhya Pradesh,23.1667,79.9333,2024,June,0.0013,-0.0125,0.028,399,39.86
Madanpur,Uttarākhand,29.326,79.1537,2024,June,0.3499,-0.0152,-0.4087,315,39.34
Kamalwaganja Gaur,Uttarākhand,29.2117,79.4654,2024,June,0.3735,0.0825,-0.4342,383,42.03
Kalyan,Mahārāshtra,19.25,73.15,2024,June,-0.0177,0.0009,0.0128,10,39.39
Asansol,West Bengal,23.6833,86.9667,2024,June,0.1232,0.1579,-0.1873,125,35.04
Vijayawada ,Andhra Pradesh,16.5167,80.6167,2024,June,0.3567,-0.1303,-0.289,27,31.04
Vasai-Virar,Mahārāshtra,19.47,72.8,2024,June,0.2178,0.1458,-0.2907,0,36.64
Varanasi,Uttar Pradesh,25.3189,83.0128,2024,June,0.1723,0.0972,-0.2542,78,36.57
Kalleli,Kerala,9.2,76.8833,2024,June,0.732,-0.2516,-0.6512,133,26.57
Srinagar,Jammu and Kashmīr,34.0911,74.8061,2024,June,0.1037,0.0934,-0.1554,1595,35.29
Aurangabad,Mahārāshtra,19.88,75.32,2024,June,0.2649,-0.0491,-0.2815,564,35.79
Dhanbad,Jhārkhand,23.7928,86.435,2024,June,0.5124,-0.0424,-0.5317,245,35.56
Amritsar,Punjab,31.6269,74.877,2024,June,0.0679,0.0371,-0.1386,234,40.57
Haora,West Bengal,22.58,88.3294,2024,June,-0.0727,0.0793,0.0973,12,32.7
Ranchi,Jhārkhand,23.3556,85.3347,2024,June,0.4145,-0.0326,-0.4111,643,34.48
Gwalior,Madhya Pradesh,26.2125,78.1775,2024,June,0.0419,0.1452,-0.1289,215,38.76
Jodhpur,Rājasthān,26.2944,73.0278,2024,June,0.1264,0.0671,-0.177,251,38.76
Chandigarh,Chandīgarh,30.7364,76.7883,2024,June,0.3754,-0.04,-0.4048,349,38.8
